Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Che25,Exogenous Isomorphism for Counterfactual Identifiability,Yikang Chen and Dehui Du,2025,2025-05-04,ArXiv,abs/2505.02212,,"This paper investigates $\sim_{\mathcal{L}_3}$-identifiability, a form of complete counterfactual identifiability within the Pearl Causal Hierarchy (PCH) framework, ensuring that all Structural Causal Models (SCMs) satisfying the given assumptions provide consistent answers to all causal questions. To simplify this problem, we introduce exogenous isomorphism and propose $\sim_{\mathrm{EI}}$-identifiability, reflecting the strength of model identifiability required for $\sim_{\mathcal{L}_3}$-identifiability. We explore sufficient assumptions for achieving $\sim_{\mathrm{EI}}$-identifiability in two special classes of SCMs: Bijective SCMs (BSCMs), based on counterfactual transport, and Triangular Monotonic SCMs (TM-SCMs), which extend $\sim_{\mathcal{L}_2}$-identifiability. Our results unify and generalize existing theories, providing theoretical guarantees for practical applications. Finally, we leverage neural TM-SCMs to address the consistency problem in counterfactual reasoning, with experiments validating both the effectiveness of our method and the correctness of the theory.",3,2.5,10.48550/arXiv.2505.02212,https://doi.org/10.48550/arXiv.2505.02212,1.3200
Bon16b,"Structural Causal Models: Cycles, Marginalizations, Exogenous Reparametrizations and Reductions","S. Bongers, J. Peters, B. Schölkopf, and J. Mooij",2016,2016-11-18,ArXiv,abs/1611.06221,,"Structural causal models (SCMs), also known as non-parametric structural equation models (NP-SEMs), are widely used for causal modeling purposes. In this paper, we give a rigorous treatment of structural causal models, dealing with measure-theoretic complications that arise in the presence of cyclic relations. The central question studied in this paper is: given a (possibly cyclic) SCM defined on a large system (consisting of observable endogenous and latent exogenous variables), can we ""project it down"" to an SCM that describes a subsystem (consisting of a subset of the observed endogenous variables and possibly different latent exogenous variables) in order to obtain a more parsimonious but equivalent representation of the subsystem? We define a marginalization operation that effectively removes a subset of the endogenous variables from the model, and a class of mappings, exogenous reparameterizations, that can be used to reduce the space of exogenous variables. We show that both operations preserve the causal semantics of the model and that under mild conditions they can lead to a significant reduction of the model complexity, at least in terms of the number of variables in the model. We argue that for the task of estimating an SCM from data, the existence of ""smooth"" reductions would be desirable. We provide several conditions under which the existence of such reductions can be shown, but also provide a counterexample that shows that such reductions do not exist in general. The latter result implies that existing approaches to estimate linear or Markovian SCMs from data cannot be extended to general SCMs.",11,1.1,,https://www.semanticscholar.org/paper/810b28e22adb665a1ffaf53b0696d9a8487efbb5,1.1600
Lar25b,Canonical Representations of Markovian Structural Causal Models: A Framework for Counterfactual Reasoning,Lucas de Lara,2025,2025-07-22,ArXiv,abs/2507.16370,,"Counterfactual reasoning aims at answering contrary-to-fact questions like ``Would have Alice recovered had she taken aspirin?''and corresponds to the most fine-grained layer of causation. Critically, while many counterfactual statements cannot be falsified-even by randomized experiments-they underpin fundamental concepts like individual-wise fairness. Therefore, providing models to formalize and implement counterfactual beliefs remains a fundamental scientific problem. In the Markovian setting of Pearl's causal framework, we propose an alternative approach to structural causal models to represent counterfactuals compatible with a given causal graphical model. More precisely, we introduce counterfactual models, also called canonical representations of structural causal models. They enable analysts to choose a counterfactual assumption via random-process probability distributions with preassigned marginals and characterize the counterfactual equivalence class of structural causal models. Using these representations, we present a normalization procedure to disentangle the (arbitrary and unfalsifiable) counterfactual choice from the (typically testable) interventional constraints. In contrast to structural causal models, this allows to implement many counterfactual assumptions while preserving interventional knowledge, and does not require any estimation step at the individual-counterfactual layer: only to make a choice. Finally, we illustrate the specific role of counterfactuals in causality and the benefits of our approach on theoretical and numerical examples.",1,1.0,10.48550/arXiv.2507.16370,https://doi.org/10.48550/arXiv.2507.16370,0.9200
Cab19,Causal models on probability spaces,Irineo Cabreros and John D. Storey,2019,2019-07-02,arXiv: Statistics Theory,,,"We describe the interface between measure theoretic probability and causal inference by constructing causal models on probability spaces within the potential outcomes framework. We find that measure theory provides a precise and instructive language for causality and that consideration of the probability spaces underlying causal models offers clarity into central concepts of causal inference. By closely studying simple, instructive examples, we demonstrate insights into causal effects, causal interactions, matching procedures, and randomization. Additionally, we introduce a simple technique for visualizing causal models on probability spaces that is useful both for generating examples and developing causal intuition. Finally, we provide an axiomatic framework for causality and make initial steps towards a formal theory of general causal models.",2,0.3,,https://www.semanticscholar.org/paper/dfe8e04fa594c9e2aeaecdc4ab92e8f6b207d186,0.6100
Ibe20,Probabilistic Reasoning across the Causal Hierarchy,D. Ibeling and Thomas F. Icard,2020,2020-01-09,AAAI Conference on Artificial Intelligence,,10170-10177,"We propose a formalization of the three-tier causal hierarchy of association, intervention, and counterfactuals as a series of probabilistic logical languages. Our languages are of strictly increasing expressivity, the first capable of expressing quantitative probabilistic reasoning—including conditional independence and Bayesian inference—the second encoding do-calculus reasoning for causal effects, and the third capturing a fully expressive do-calculus for arbitrary counterfactual queries. We give a corresponding series of finitary axiomatizations complete over both structural causal models and probabilistic programs, and show that satisfiability and validity for each language are decidable in polynomial space.",37,5.7,10.1609/AAAI.V34I06.6577,https://doi.org/10.1609/AAAI.V34I06.6577,0.5500
Ibe23,"Comparing Causal Frameworks: Potential Outcomes, Structural Models, Graphs, and Abstractions",D. Ibeling and Thomas F. Icard,2023,2023-06-25,ArXiv,abs/2306.14351,,"The aim of this paper is to make clear and precise the relationship between the Rubin causal model (RCM) and structural causal model (SCM) frameworks for causal inference. Adopting a neutral logical perspective, and drawing on previous work, we show what is required for an RCM to be representable by an SCM. A key result then shows that every RCM -- including those that violate algebraic principles implied by the SCM framework -- emerges as an abstraction of some representable RCM. Finally, we illustrate the power of this ameliorative perspective by pinpointing an important role for SCM principles in classic applications of RCMs; conversely, we offer a characterization of the algebraic constraints implied by a graph, helping to substantiate further comparisons between the two frameworks.",24,7.8,10.48550/arXiv.2306.14351,https://doi.org/10.48550/arXiv.2306.14351,0.4600
Shp08,Complete Identification Methods for the Causal Hierarchy,I. Shpitser and J. Pearl,2008,2008-06-01,J. Mach. Learn. Res.,9,1941-1979,"We consider a hierarchy of queries about causal relationships in graphical models, where each level in the hierarchy requires more detailed information than the one below. The hierarchy consists of three levels: associative relationships, derived from a joint distribution over the observable variables; cause-effect relationships, derived from distributions resulting from external interventions; and counterfactuals, derived from distributions that span multiple “parallel worlds” and resulting from simultaneous, possibly conflicting observations and interventions. We completely characterize cases where a given causal query can be computed from information lower in the hierarchy, and provide algorithms that accomplish this computation. Specifically, we show when effects of interventions can be computed from observational studies, and when probabilities of counterfactuals can be computed from experimental studies. We also provide a graphical characterization of those queries which cannot be computed (by any method) from queries at a lower layer of the hierarchy.",283,16,10.5555/1390681.1442797,https://doi.org/10.5555/1390681.1442797,0.3900
Lar23,A clarification on the links between potential outcomes and do-interventions,Lucas De Lara,2023,2023-09-12,Journal of Causal Inference,13,,"Abstract Most of the scientific literature on causal modeling considers the structural framework of Pearl and the potential-outcome framework of Rubin to be formally equivalent and therefore interchangeably uses do-interventions and the potential-outcome framework to define counterfactual outcomes. In this article, we agnostically superimpose a structural causal model and a Rubin causal model compatible with the same observations to specify the mathematical conditions under which counterfactual outcomes obtained via do-interventions and potential outcomes need to, do not need to, can, or cannot be equal (almost surely or in law). Our comparison builds upon the fact that such causal models do not have to produce the same counterfactual outcomes and highlights real-world problems where they generally cannot correspond under classical causal-inference assumptions. Then, we examine common claims and practices from the causality literature in the light of this comparison. In doing so, we aim at clarifying the links between the two causal frameworks and the interpretation of their respective counterfactuals.",1,0.4,10.1515/jci-2024-0033,https://doi.org/10.1515/jci-2024-0033,0.3400
Ali15,A Distinction between Causal Effects in Structural and Rubin Causal Models,Dionissi Aliprantis,2015,2015-03-27,,,,"Structural Causal Models define causal effects in terms of a single Data Generating Process (DGP), and the Rubin Causal Model defines causal effects in terms of a model that can represent counterfactuals from many DGPs. Under these different definitions, notationally similar causal effects make distinct claims about the results of interventions to the system under investigation: Structural equations imply conditional independencies in the data that potential outcomes do not. One implication is that the DAG of a Rubin Causal Model is different from the DAG of a Structural Causal Model. Another is that Pearl’s do-calculus does not apply to potential outcomes and the Rubin Causal Model.",12,1.1,10.2139/SSRN.2587076,https://doi.org/10.2139/SSRN.2587076,0.2200
